CityCode;CountryCode;UtcOffset;TimeZoneId;Names.Name.@LanguageCode;Names.Name.$;Airports.AirportCode
HCA;US;-06:00;America/Chicago;EN;Big Spring;['BGS', 'HCA']
HCB;US;-09:00;America/Anchorage;EN;Shoal Cove;HCB
HCC;US;-05:00;America/New_York;EN;Hudson;HCC
HCJ;CN;+08:00;Asia/Shanghai;EN;Hechi;HCJ
HCM;SO;+03:00;Africa/Mogadishu;EN;Eil;HCM
HCN;TW;+08:00;Asia/Taipei;EN;Hengchun;HCN
HCQ;AU;+08:00;Australia/Perth;EN;Halls Creek;HCQ
HCR;US;-09:00;America/Anchorage;EN;Holy Cross;HCR
HCW;US;-05:00;America/New_York;EN;Cheraw;HCW
HDA;US;-09:00;America/Anchorage;EN;Hidden Falls;HDA
HDB;DE;+01:00;Europe/Berlin;EN;Heidelberg;['HDB', 'QHD']
HDD;PK;+05:00;Asia/Karachi;EN;Hyderabad;HDD
HDE;US;-06:00;America/Chicago;EN;Holdrege;HDE
HDF;DE;+01:00;Europe/Berlin;EN;Heringsdorf;HDF
HDG;CN;+08:00;Asia/Shanghai;EN;Handan;HDG
HDH;US;-10:00;Pacific/Honolulu;EN;Mokuleia;HDH
HDK;MV;+05:00;Indian/Maldives;EN;Kulhudhuffushi;HDK
HDM;IR;+03:30;Asia/Tehran;EN;Hamadan;HDM
HDN;US;-07:00;America/Denver;EN;Hayden;['HDN', 'HDN']
HDR;IR;+03:30;Asia/Tehran;EN;Havadarya;HDR
HDS;ZA;+02:00;Africa/Johannesburg;EN;Hoedspruit;HDS
HDY;TH;+07:00;Asia/Bangkok;EN;Hat Yai;HDY
HEA;AF;+04:30;Asia/Kabul;EN;Herat;HEA
HEB;MM;+06:30;Asia/Yangon;EN;Hinthada;HEB
HED;US;-09:00;America/Anchorage;EN;Herendeen Bay;HED
HEE;US;-06:00;America/Chicago;EN;Helena-West Helena;HEE
HEH;MM;+06:30;Asia/Yangon;EN;Heho;HEH
HEI;DE;+01:00;Europe/Berlin;EN;Heide/Buesum;HEI
HEK;CN;+08:00;Asia/Shanghai;EN;Heihe;HEK
HEL;FI;+02:00;Europe/Helsinki;EN;Helsinki;['HEC', 'HEL', 'HEM', 'HEN', 'HVT']
HEO;PG;+10:00;Pacific/Port_Moresby;EN;Haelogo;HEO
HER;GR;+02:00;Europe/Athens;EN;Irakleion;HER
HES;US;-08:00;America/Los_Angeles;EN;Hermiston;HES
HET;CN;+08:00;Asia/Shanghai;EN;Hohhot;HET
HEV;ES;+01:00;Europe/Madrid;EN;Huelva;HEV
HEW;CN;+08:00;Asia/Shanghai;EN;Dongyang;HEW
HEZ;US;-06:00;America/Chicago;EN;Natchez;HEZ
HFA;IL;+02:00;Asia/Jerusalem;EN;Haifa;HFA
HFD;US;-05:00;America/New_York;EN;Hartford;['BDL', 'HFD', 'ZRT']
HFE;CN;+08:00;Asia/Shanghai;EN;Hefei;['HFE', 'KFI']
HFF;US;-05:00;America/New_York;EN;Camp Mackall;HFF
HFH;GB;+00:00;Europe/London;EN;Hereford;HFH
HFN;IS;+00:00;Atlantic/Reykjavik;EN;Hornafjordur;HFN
HFS;SE;+01:00;Europe/Stockholm;EN;Hagfors;HFS
HFT;NO;+01:00;Europe/Oslo;EN;Hammerfest;HFT
HGA;SO;+03:00;Africa/Mogadishu;EN;Hargeisa;HGA
HGD;AU;+10:00;Australia/Brisbane;EN;Hughenden;HGD
HGE;VE;-04:00;America/Caracas;EN;Higuerote;HGE
HGH;CN;+08:00;Asia/Shanghai;EN;Hangzhou;['HGH', 'HHL', 'HZD']
HGI;IN;+05:30;Asia/Kolkata;EN;Itanagar;HGI
HGL;DE;+01:00;Europe/Berlin;EN;Helgoland;HGL
HGN;TH;+07:00;Asia/Bangkok;EN;Mae Hong Son;HGN
HGO;CI;+00:00;Africa/Abidjan;EN;Korhogo;HGO
HGR;US;-05:00;America/New_York;EN;Hagerstown;HGR
HGT;US;-08:00;America/Los_Angeles;EN;Fort Hunter Liggett;HGT
HGU;PG;+10:00;Pacific/Port_Moresby;EN;Mount Hagen;HGU
HGZ;US;-09:00;America/Anchorage;EN;Hogatza;HGZ
HHA;CN;+08:00;Asia/Shanghai;EN;Huanghua;HHA
HHE;JP;+09:00;Asia/Tokyo;EN;Hachinohe;HHE
HHH;US;-05:00;America/New_York;EN;Hilton Head Island;HHH
HHI;US;-10:00;Pacific/Honolulu;EN;Wahiawa;HHI
HHQ;TH;+07:00;Asia/Bangkok;EN;Hua Hin;HHQ
HHR;US;-08:00;America/Los_Angeles;EN;Hawthorne;HHR
HHZ;PF;-10:00;Pacific/Tahiti;EN;Hikueru;HHZ
HIA;CN;+08:00;Asia/Shanghai;EN;Huai'an;HIA
HIB;US;-06:00;America/Chicago;EN;Hibbing/Chisholm;HIB
HID;AU;+10:00;Australia/Brisbane;EN;Horn Island;HID
HIE;US;-05:00;America/New_York;EN;Whitefield;HIE
HIG;AU;+10:00;Australia/Brisbane;EN;Highbury;HIG
HIH;AU;+10:00;Australia/Brisbane;EN;Hook Island;HIH
HII;US;-07:00;America/Phoenix;EN;Lake Havasu City;HII
HIJ;JP;+09:00;Asia/Tokyo;EN;Hiroshima;['HIJ', 'HIW']
HIL;ET;+03:00;Africa/Addis_Ababa;EN;Shilabo;HIL
HIM;LK;+05:30;Asia/Colombo;EN;Hingurakgoda;HIM
HIN;KR;+09:00;Asia/Seoul;EN;Jinju;HIN
HIO;US;-08:00;America/Los_Angeles;EN;Portland;
HIP;AU;+10:00;Australia/Brisbane;EN;Headingly;HIP
HIR;SB;+11:00;Pacific/Guadalcanal;EN;Honiara;HIR
HIS;AU;+10:00;Australia/Brisbane;EN;Hayman Island;HIS
HIT;PG;+10:00;Pacific/Port_Moresby;EN;Hivaro;HIT
HIX;PF;-09:30;Pacific/Marquesas;EN;Hiva Oa;HIX
HJJ;CN;+08:00;Asia/Shanghai;EN;Huaihua;['HJJ', 'UIG']
HJR;IN;+05:30;Asia/Kolkata;EN;Khajuraho;HJR
HJT;MN;+08:00;Asia/Ulaanbaatar;EN;Khujirt;HJT
HKB;US;-09:00;America/Anchorage;EN;Healy Lake;HKB
HKC;CN;+08:00;Asia/Shanghai;EN;Hong Kong China Ferry Terminal;
HKD;JP;+09:00;Asia/Tokyo;EN;Hakodate;HKD
HKG;CN;+08:00;Asia/Shanghai;EN;Hong Kong;['HHK', 'HHP', 'HKC', 'HKG', 'XJH']
HKK;NZ;+12:00;Pacific/Auckland;EN;Hokitika;HKK
HKN;PG;+10:00;Pacific/Port_Moresby;EN;Hoskins;HKN
HKT;TH;+07:00;Asia/Bangkok;EN;Phuket;HKT
HKV;BG;+02:00;Europe/Sofia;EN;Haskovo;HKV
HKY;US;-05:00;America/New_York;EN;Hickory;HKY
HLB;US;-05:00;America/New_York;EN;Batesville;HLB
HLC;US;-06:00;America/Chicago;EN;Hill City;HLC
HLD;CN;+08:00;Asia/Shanghai;EN;Hailar;HLD
HLE;SH;+00:00;Atlantic/St_Helena;EN;Jamestown;HLE
HLF;SE;+01:00;Europe/Stockholm;EN;Hultsfred/Vimmerby;HLF
HLG;US;-05:00;America/New_York;EN;Wheeling;HLG
HLH;CN;+08:00;Asia/Shanghai;EN;Ulanhot;HLH
HLI;US;-08:00;America/Los_Angeles;EN;Hollister;HLI
HLJ;LT;+02:00;Europe/Vilnius;EN;Shauliaj;HLJ
HLL;AU;+08:00;Australia/Perth;EN;Hillside;HLL
HLM;US;-05:00;America/New_York;EN;Holland;HLM
HLN;US;-07:00;America/Denver;EN;Helena;HLN
HLS;AU;+10:00;Australia/Hobart;EN;St Helens;HLS
HLT;AU;+10:00;Australia/Sydney;EN;Hamilton;HLT
HLU;NC;+11:00;Pacific/Noumea;EN;Houailou;HLU
HLV;AU;+10:00;Australia/Brisbane;EN;Helenvale;HLV
HLW;ZA;+02:00;Africa/Johannesburg;EN;Hluhluwe;HLW
HLY;GB;+00:00;Europe/London;EN;Holyhead;HLY
HLZ;NZ;+12:00;Pacific/Auckland;EN;Hamilton;HLZ
HMA;RU;+05:00;Asia/Yekaterinburg;EN;Khanty-Mansiysk;HMA
HMB;EG;+02:00;Africa/Cairo;EN;Sohag;HMB
HME;DZ;+01:00;Africa/Algiers;EN;Hassi Messaoud;HME
HMG;AU;+09:30;Australia/Darwin;EN;Hermannsburg;HMG
HMI;CN;+08:00;Asia/Shanghai;EN;Hami;HMI
HMJ;UA;+02:00;Europe/Zaporozhye;EN;Khmelnytskyi;HMJ
HMO;MX;-07:00;America/Mazatlan;EN;Hermosillo;HMO
HMR;NO;+01:00;Europe/Oslo;EN;Hamar;HMR
HMS;US;-09:00;America/Anchorage;EN;Homeshore;
HMT;US;-08:00;America/Los_Angeles;EN;Hemet;HMT
HMV;SE;+01:00;Europe/Stockholm;EN;Hemavan/Tarnaby;HMV
HMY;KR;+09:00;Asia/Seoul;EN;Seosan;HMY
HNA;JP;+09:00;Asia/Tokyo;EN;Hanamaki;HNA
HNB;US;-05:00;America/New_York;EN;Huntingburg;HNB
HNC;US;-05:00;America/New_York;EN;Hatteras;HNC
HNE;US;-09:00;America/Anchorage;EN;Tahneta;HNE
HNG;NC;+11:00;Pacific/Noumea;EN;Hienghene;HNG
HNH;US;-09:00;America/Anchorage;EN;Hoonah;HNH
HNI;PG;+10:00;Pacific/Port_Moresby;EN;Heiweni;HNI
HNK;AU;+10:00;Australia/Brisbane;EN;Hinchinbrook Island;HNK
HNL;US;-10:00;Pacific/Honolulu;EN;Honolulu;['HIK', 'HNL']
HNM;US;-10:00;Pacific/Honolulu;EN;Hana;HNM
HNN;PG;+10:00;Pacific/Port_Moresby;EN;Honinabi;HNN
HNO;ME;+01:00;Europe/Podgorica;EN;Herceg-Novi;HNO
HNS;US;-09:00;America/Anchorage;EN;Haines;HNS
HNX;US;-07:00;America/Denver;EN;Hanna;HNX
HNY;CN;+08:00;Asia/Shanghai;EN;Hengyang;['HBP', 'HNY']
HOA;KE;+03:00;Africa/Nairobi;EN;Hola;HOA
HOB;US;-07:00;America/Denver;EN;Hobbs;['HBB', 'HOB']
HOC;PG;+10:00;Pacific/Port_Moresby;EN;Komako;HOC
HOD;YE;+03:00;Asia/Aden;EN;Hodeidah;HOD
HOE;LA;+07:00;Asia/Vientiane;EN;Houeisay;HOE
HOF;SA;+03:00;Asia/Riyadh;EN;Hofuf;HOF
HOG;CU;-05:00;America/Havana;EN;Holguin;HOG
HOH;AT;+01:00;Europe/Vienna;EN;Hohenems/Dornbirn;HOH
HOI;PF;-10:00;Pacific/Tahiti;EN;Hao;HOI
HOK;AU;+09:30;Australia/Darwin;EN;Lajamanu;HOK
HOL;US;-09:00;America/Anchorage;EN;Holikachuk;HOL
HOM;US;-09:00;America/Anchorage;EN;Homer;HOM
HON;US;-06:00;America/Chicago;EN;Huron;HON
HOO;VN;+07:00;Asia/Ho_Chi_Minh;EN;Quanduc;HOO
HOP;US;-06:00;America/Chicago;EN;Hopkinsville;HOP
HOQ;DE;+01:00;Europe/Berlin;EN;Hof;HOQ
HOR;PT;-01:00;Atlantic/Azores;EN;Horta;HOR
HOS;AR;-03:00;America/Argentina/Buenos_Aires;EN;Chos Malal;HOS
HOT;US;-06:00;America/Chicago;EN;Hot Springs;HOT
HOU;US;-06:00;America/Chicago;EN;Houston;['CXO', 'DWH', 'EFD', 'HOU', 'IAH', 'IWS', 'JDX', 'JGP', 'JGQ', 'JMA', 'JPT', 'JWH', 'JWL', 'SGR']
HOV;NO;+01:00;Europe/Oslo;EN;Orsta/Volda;HOV
HOW;PA;-05:00;America/Panama;EN;Fort Kobbe;HOW
HOX;MM;+06:30;Asia/Yangon;EN;Homalin;HOX
HOY;GB;+00:00;Europe/London;EN;Hoy;HOY
HPA;TO;+13:00;Pacific/Tongatapu;EN;Ha'apai;HPA
HPB;US;-09:00;America/Anchorage;EN;Hooper Bay;HPB
HPE;AU;+10:00;Australia/Brisbane;EN;Hopevale;HPE
HPG;CN;+08:00;Asia/Shanghai;EN;Shennongjia;HPG
HPH;VN;+07:00;Asia/Ho_Chi_Minh;EN;Haiphong;HPH
HPN;US;-05:00;America/New_York;EN;White Plains;HPN
HPP;KH;+07:00;Asia/Phnom_Penh;EN;Poipet;HPP
HPT;US;-06:00;America/Chicago;EN;Hampton;HPT
HPY;US;-06:00;America/Chicago;EN;Baytown;HPY
HQL;CN;+08:00;Asia/Shanghai;EN;Tashikuergan;HQL
HQM;US;-08:00;America/Los_Angeles;EN;Hoquiam/Aberdeen;HQM
HRA;PK;+05:00;Asia/Karachi;EN;Mansehra;HRA
HRB;CN;+08:00;Asia/Shanghai;EN;Harbin;['HBV', 'HRB', 'PFA']
HRC;KZ;+06:00;Asia/Almaty;EN;Zhayrem;HRC
HRD;NO;+01:00;Europe/Oslo;EN;Harstad;HRD
HRE;ZW;+02:00;Africa/Harare;EN;Harare;HRE
HRF;MV;+05:00;Indian/Maldives;EN;Hoarafushi;HRF
HRG;EG;+02:00;Africa/Cairo;EN;Hurghada;HRG
HRI;LK;+05:30;Asia/Colombo;EN;Hambantota;['HBT', 'HRI']
HRJ;NP;+05:45;Asia/Kathmandu;EN;Chaurjhari;HRJ
HRK;UA;+02:00;Europe/Zaporozhye;EN;Kharkiv;HRK
HRL;US;-06:00;America/Chicago;EN;Harlingen;HRL
HRM;DZ;+01:00;Africa/Algiers;EN;Hassi R'mel;HRM
HRN;AU;+10:00;Australia/Brisbane;EN;Heron Island;HRN
HRO;US;-06:00;America/Chicago;EN;Harrison;HRO
HRR;CO;-05:00;America/Bogota;EN;La Herrera;HRR
HRS;ZA;+02:00;Africa/Johannesburg;EN;Harrismith;HRS
HRT;GB;+00:00;Europe/London;EN;Harrogate;HRT
HRY;AU;+09:30;Australia/Darwin;EN;Henbury;HRY
HRZ;BR;-03:00;America/Araguaina;EN;Horizontina;HRZ
HSA;KZ;+06:00;Asia/Almaty;EN;Turkistan;HSA
HSB;US;-06:00;America/Chicago;EN;Harrisburg;HSB
HSC;CN;+08:00;Asia/Shanghai;EN;Shaoguan;HSC
HSD;CN;+08:00;Asia/Shanghai;EN;Huangshi;HSD
HSF;CN;+08:00;Asia/Shanghai;EN;Suifenhe;HSF
HSG;JP;+09:00;Asia/Tokyo;EN;Saga;HSG
HSI;US;-06:00;America/Chicago;EN;Hastings;HSI
HSK;ES;+01:00;Europe/Madrid;EN;Huesca;['HSK', 'XUA']
HSL;US;-09:00;America/Anchorage;EN;Huslia;HSL
HSM;AU;+10:00;Australia/Sydney;EN;Horsham;HSM
HSN;CN;+08:00;Asia/Shanghai;EN;Zhoushan;HSN
HSP;US;-05:00;America/New_York;EN;Hot Springs;HSP
HSQ;CN;+08:00;Asia/Shanghai;EN;Huangshi;HSQ
HSS;IN;+05:30;Asia/Kolkata;EN;Hisar;HSS
HST;US;-05:00;America/New_York;EN;Homestead;HST
HSV;US;-06:00;America/Chicago;EN;Huntsville;['HSV', 'HUA']
HSZ;TW;+08:00;Asia/Taipei;EN;Hsinchu;HSZ
HTA;RU;+09:00;Asia/Yakutsk;EN;Chita;HTA
HTB;GP;-04:00;America/Guadeloupe;EN;Terre-De-Bas;HTB
HTF;GB;+00:00;Europe/London;EN;Hatfield;HTF
HTG;RU;+07:00;Asia/Tomsk;EN;Khatanga;HTG
HTH;US;-08:00;America/Los_Angeles;EN;Hawthorne;HTH
HTI;AU;+10:00;Australia/Brisbane;EN;Hamilton Island;HTI
HTL;US;-05:00;America/New_York;EN;Houghton Lake;HTL
HTM;MN;+08:00;Asia/Ulaanbaatar;EN;Khatgal;HTM
HTN;CN;+08:00;Asia/Shanghai;EN;Hotan;HTN
HTO;US;-05:00;America/New_York;EN;East Hampton;HTO
HTR;JP;+09:00;Asia/Tokyo;EN;Hateruma;HTR
HTS;US;-05:00;America/New_York;EN;Huntington/Ashland Ky;HTS
HTT;CN;+08:00;Asia/Shanghai;EN;Huatugou;HTT
HTU;AU;+10:00;Australia/Sydney;EN;Hopetoun;HTU
HTV;US;-06:00;America/Chicago;EN;Huntsville;HTV
HTW;US;-05:00;America/New_York;EN;Chesapeake;HTW
HTY;TR;+03:00;Europe/Istanbul;EN;Hatay;HTY
HTZ;CO;-05:00;America/Bogota;EN;Hato Corozal;HTZ
HUB;AU;+09:30;Australia/Darwin;EN;Humbert River;HUB
HUC;PR;-04:00;America/Puerto_Rico;EN;Humacao;['HUC', 'PPD']
HUD;US;-06:00;America/Chicago;EN;Humboldt;HUD
HUE;ET;+03:00;Africa/Addis_Ababa;EN;Humera;HUE
HUF;US;-05:00;America/New_York;EN;Terre Haute;HUF
HUG;GT;-06:00;America/Guatemala;EN;Huehuetenango;HUG
HUH;PF;-10:00;Pacific/Tahiti;EN;Huahine;HUH
HUI;VN;+07:00;Asia/Ho_Chi_Minh;EN;Hue;HUI
HUJ;US;-06:00;America/Chicago;EN;Hugo;HUJ
HUK;BW;+02:00;Africa/Gaborone;EN;Hukuntsi;HUK
HUL;US;-05:00;America/New_York;EN;Houlton;HUL
HUM;US;-06:00;America/Chicago;EN;Houma;HUM
HUN;TW;+08:00;Asia/Taipei;EN;Hualien;HUN
HUO;CN;+08:00;Asia/Shanghai;EN;Houlinguole;HUO
HUQ;LY;+02:00;Africa/Tripoli;EN;Hon;HUQ
HUS;US;-09:00;America/Anchorage;EN;Hughes;HUS
HUT;US;-06:00;America/Chicago;EN;Hutchinson;HUT
HUU;PE;-05:00;America/Lima;EN;Huanuco;HUU
HUV;SE;+01:00;Europe/Stockholm;EN;Hudiksvall;HUV
HUW;BR;-04:00;America/Porto_Velho;EN;Humaita;HUW
HUX;MX;-06:00;America/Mexico_City;EN;Huatulco;HUX
HUY;GB;+00:00;Europe/London;EN;Humberside;HUY
HUZ;CN;+08:00;Asia/Shanghai;EN;Huizhou;HUZ
HVA;MG;+03:00;Indian/Antananarivo;EN;Analalava;HVA
HVB;AU;+10:00;Australia/Brisbane;EN;Hervey Bay;HVB
HVD;MN;+08:00;Asia/Ulaanbaatar;EN;Khovd;HVD
HVE;US;-07:00;America/Denver;EN;Hanksville;HVE
HVG;NO;+01:00;Europe/Oslo;EN;Honningsvag;HVG
HVK;IS;+00:00;Atlantic/Reykjavik;EN;Holmavik;HVK
HVM;IS;+00:00;Atlantic/Reykjavik;EN;Hvammstangi;HVM
HVN;US;-05:00;America/New_York;EN;New Haven;['HVN', 'ZVE']
HVR;US;-07:00;America/Denver;EN;Havre;HVR
HVS;US;-05:00;America/New_York;EN;Hartsville;HVS
HVZ;HU;+01:00;Europe/Budapest;EN;Heviz Ma;HVZ
HWA;PG;+10:00;Pacific/Port_Moresby;EN;Hawabango;HWA
HWD;US;-08:00;America/Los_Angeles;EN;Hayward;HWD
HWI;US;-09:00;America/Anchorage;EN;Hawk Inlet;HWI
HWK;AU;+09:30;Australia/Adelaide;EN;Hawker;HWK
HWN;ZW;+02:00;Africa/Harare;EN;Hwange National Park;HWN
HWO;US;-05:00;America/New_York;EN;Hollywood;HWO
HXD;CN;+08:00;Asia/Shanghai;EN;Delingha;HXD
HXX;AU;+10:00;Australia/Sydney;EN;Hay;HXX
HYA;US;-05:00;America/New_York;EN;Hyannis;HYA
HYC;GB;+00:00;Europe/London;EN;High Wycombe;HYC
HYD;IN;+05:30;Asia/Kolkata;EN;Hyderabad;['BPM', 'HYD']
HYF;PG;+10:00;Pacific/Port_Moresby;EN;Hayfields;HYF
HYG;US;-09:00;America/Anchorage;EN;Hydaburg;HYG
HYL;US;-09:00;America/Anchorage;EN;Hollis;HYL
HYN;CN;+08:00;Asia/Shanghai;EN;Taizhou;HYN
HYR;US;-06:00;America/Chicago;EN;Hayward;HYR
HYS;US;-06:00;America/Chicago;EN;Hays;HYS
HYV;FI;+02:00;Europe/Helsinki;EN;Hyvinkaa;HYV
HZA;CN;+08:00;Asia/Shanghai;EN;Heze;HZA
HZB;FR;+01:00;Europe/Paris;EN;Hazebrouck;HZB
HZC;CN;+08:00;Asia/Shanghai;EN;Huzhou;['DEQ', 'HZC']
HZG;CN;+08:00;Asia/Shanghai;EN;Hanzhong;HZG
HZH;CN;+08:00;Asia/Shanghai;EN;Liping;HZH
HZK;IS;+00:00;Atlantic/Reykjavik;EN;Husavik;HZK
HZL;US;-05:00;America/New_York;EN;Hazleton;HZL
HZP;CA;-07:00;America/Whitehorse;EN;Fort Mackay;['HZP', 'JHL', 'YFI']
HZV;ZA;+02:00;Africa/Johannesburg;EN;Hazyview;HZV
IAA;RU;+07:00;Asia/Tomsk;EN;Igarka;IAA
IAG;US;-05:00;America/New_York;EN;Niagara Falls;IAG
IAM;DZ;+01:00;Africa/Algiers;EN;In Amenas;IAM
IAN;US;-09:00;America/Anchorage;EN;Kiana;IAN
IAO;PH;+08:00;Asia/Manila;EN;Del Carmen;IAO
IAQ;IR;+03:30;Asia/Tehran;EN;Bahregan;IAQ
IAR;RU;+03:00;Europe/Moscow;EN;Yaroslavl;IAR
IAS;RO;+02:00;Europe/Bucharest;EN;Iasi;IAS
IAU;PG;+10:00;Pacific/Port_Moresby;EN;Iaura;IAU
IBA;NG;+01:00;Africa/Lagos;EN;Ibadan;IBA
IBB;EC;-06:00;Pacific/Galapagos;EN;Isabela Island;IBB
IBE;CO;-05:00;America/Bogota;EN;Ibague;IBE
IBI;PG;+10:00;Pacific/Port_Moresby;EN;Iboki;IBI
IBL;MZ;+02:00;Africa/Maputo;EN;Indigo Bay Lodge;IBL
IBM;AU;+08:00;Australia/Perth;EN;Iron Bridge;IBM
IBO;MZ;+02:00;Africa/Maputo;EN;Ibo;IBO
IBP;PE;-05:00;America/Lima;EN;Iberia;IBP
IBR;JP;+09:00;Asia/Tokyo;EN;Ibaraki;IBR
IBZ;ES;+01:00;Europe/Madrid;EN;Ibiza;IBZ
ICA;VE;-04:00;America/Caracas;EN;Icabaru;ICA
ICC;VE;-04:00;America/Caracas;EN;Isla De Coche;ICC
ICI;FJ;+12:00;Pacific/Fiji;EN;Cicia Island;ICI
ICK;SR;-03:00;America/Paramaribo;EN;Nieuw Nickerie;ICK
ICL;US;-06:00;America/Chicago;EN;Clarinda;ICL
ICO;PH;+08:00;Asia/Manila;EN;Sicogon Island;ICO
ICR;CU;-05:00;America/Havana;EN;Nicaro;ICR
ICS;US;-07:00;America/Denver;EN;Cascade;ICS
ICT;US;-06:00;America/Chicago;EN;Wichita;['BEC', 'CEA', 'IAB', 'ICT']
ICY;US;-09:00;America/Anchorage;EN;Icy Bay;ICY
IDA;US;-07:00;America/Denver;EN;Idaho Falls;IDA
IDB;SE;+01:00;Europe/Stockholm;EN;Idre;IDB
IDC;MZ;+02:00;Africa/Maputo;EN;Chilonzuine Island;IDC
IDF;CD;+01:00;Africa/Kinshasa;EN;Idiofa;IDF
IDG;US;-06:00;America/Chicago;EN;Ida Grove;IDG
IDH;US;-08:00;America/Los_Angeles;EN;Grangeville;IDH
IDI;US;-05:00;America/New_York;EN;Indiana;IDI
IDK;AU;+09:30;Australia/Adelaide;EN;Indulkana;IDK
IDN;PG;+10:00;Pacific/Port_Moresby;EN;Indagen;IDN
IDO;BR;-03:00;America/Araguaina;EN;Santa Isabel Do Morro;IDO
IDP;US;-06:00;America/Chicago;EN;Independence;IDP
IDR;IN;+05:30;Asia/Kolkata;EN;Indore;IDR
IDY;FR;+01:00;Europe/Paris;EN;Ile D'yeu;IDY
IEG;PL;+01:00;Europe/Warsaw;EN;Zielona Gora;IEG
IEJ;JP;+09:00;Asia/Tokyo;EN;Iejima;IEJ
IES;DE;+01:00;Europe/Berlin;EN;Riesa;['IES', 'ZRX']
IEV;UA;+02:00;Europe/Zaporozhye;EN;Kiev;['IEV', 'KBP', 'QOF', 'QOH']
IFA;US;-06:00;America/Chicago;EN;Iowa Falls;IFA
IFF;AU;+10:00;Australia/Brisbane;EN;Iffley;IFF
IFH;IR;+03:30;Asia/Tehran;EN;Hesa;IFH
IFJ;IS;+00:00;Atlantic/Reykjavik;EN;Isafjordur;IFJ
IFL;AU;+10:00;Australia/Brisbane;EN;Innisfail;IFL
IFN;IR;+03:30;Asia/Tehran;EN;Esfahan;IFN
IFO;UA;+02:00;Europe/Zaporozhye;EN;Ivano-Frankivsk;IFO
IFP;US;-07:00;America/Phoenix;EN;Bullhead City;IFP
IFU;MV;+05:00;Indian/Maldives;EN;Ifuru;IFU
IGA;BS;-05:00;America/Nassau;EN;Inagua;IGA
IGB;AR;-03:00;America/Argentina/Buenos_Aires;EN;Ingeniero Jacobacci;IGB
IGD;TR;+03:00;Europe/Istanbul;EN;Igdir;IGD
IGE;GA;+01:00;Africa/Libreville;EN;Iguela;IGE
IGG;US;-09:00;America/Anchorage;EN;Igiugig;IGG
IGH;AU;+10:00;Australia/Brisbane;EN;Ingham;IGH
IGM;US;-07:00;America/Phoenix;EN;Kingman;IGM
IGN;PH;+08:00;Asia/Manila;EN;Iligan;IGN
IGO;CO;-05:00;America/Bogota;EN;Chigorodo;IGO
IGR;AR;-03:00;America/Argentina/Buenos_Aires;EN;Iguazu;IGR
IGS;DE;+01:00;Europe/Berlin;EN;Ingolstadt;['IGS', 'ZNQ']
IGT;RU;+03:00;Europe/Moscow;EN;Magas;IGT
IGU;BR;-03:00;America/Araguaina;EN;Foz Do Iguacu;IGU
IHA;JP;+09:00;Asia/Tokyo;EN;Niihama;IHA
IHC;MZ;+02:00;Africa/Maputo;EN;Inhaca;IHC
IHN;YE;+03:00;Asia/Aden;EN;Qishn;IHN
IHO;MG;+03:00;Indian/Antananarivo;EN;Ihosy;IHO
IHR;IR;+03:30;Asia/Tehran;EN;Iranshahr;IHR
IHU;PG;+10:00;Pacific/Port_Moresby;EN;Ihu;IHU
IIA;IE;+00:00;Europe/Dublin;EN;Inishmaan;IIA
IIL;IR;+03:30;Asia/Tehran;EN;Ilam;IIL
IIN;JP;+09:00;Asia/Tokyo;EN;Nishino-Omote;IIN
IIS;PG;+11:00;Pacific/Bougainville;EN;Nissan Island;IIS
IJK;RU;+04:00;Europe/Volgograd;EN;Izhevsk;IJK
IJU;BR;-03:00;America/Araguaina;EN;Ijui;IJU
IJX;US;-06:00;America/Chicago;EN;Jacksonville;IJX
IKB;US;-05:00;America/New_York;EN;Wilkesboro;IKB
IKE;GL;-03:00;America/Godthab;EN;Ikerasak;IKE
IKI;JP;+09:00;Asia/Tokyo;EN;Iki;IKI
IKK;US;-06:00;America/Chicago;EN;Kankakee;IKK
IKL;CD;+01:00;Africa/Kinshasa;EN;Ikela;IKL
IKO;US;-09:00;America/Anchorage;EN;Nikolski;IKO
IKP;AU;+10:00;Australia/Brisbane;EN;Inkerman;IKP
IKS;RU;+09:00;Asia/Yakutsk;EN;Tiksi;IKS
IKT;RU;+08:00;Asia/Irkutsk;EN;Irkutsk;IKT
IKU;KG;+06:00;Asia/Bishkek;EN;Tamchy;IKU
ILA;ID;+09:00;Asia/Jayapura;EN;Illaga;ILA
ILB;BR;-04:00;America/Cuiaba;EN;Ilha Solteira;ILB
ILD;ES;+01:00;Europe/Madrid;EN;Lleida;['ILD', 'QLQ']
ILE;US;-06:00;America/Chicago;EN;Killeen/Fort Hood;['GRK', 'HLR', 'ILE']
ILF;CA;-06:00;America/Winnipeg;EN;Ilford;ILF
ILG;US;-05:00;America/New_York;EN;Wilmington;['ILG', 'ZWI']
ILH;DE;+01:00;Europe/Berlin;EN;Illesheim;ILH
ILI;US;-09:00;America/Anchorage;EN;Iliamna;ILI
ILK;MG;+03:00;Indian/Antananarivo;EN;Ilaka Atsinanana;ILK
ILL;US;-06:00;America/Chicago;EN;Willmar;ILL
ILM;US;-05:00;America/New_York;EN;Wilmington;ILM
ILN;US;-05:00;America/New_York;EN;Wilmington;ILN
ILO;PH;+08:00;Asia/Manila;EN;Ilo-Ilo;ILO
