icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
46b82b;AEE924  ;Greece;1677688587.0;1677688587;31.8178;33.7834;11269.98;False;269.95;123.81;-1.95;;11551.92;7424;False;0
3b7b3c;DRAGO741;France;1677688588.0;1677688588;6.3052;45.9875;1882.14;False;59.57;73.44;1.95;;1889.76;;False;0
3c5eec;DLH18W  ;Germany;1677688588.0;1677688588;2.1191;44.4962;7665.72;False;207.12;232.87;-10.4;;7597.14;1000;False;0
3c5eeb;GWI4GA  ;Germany;1677688588.0;1677688588;9.8178;51.1984;9448.8;False;227.91;180.52;0.0;;9433.56;1353;False;0
3c5eea;DLH33X  ;Germany;1677688587.0;1677688588;7.8765;48.1296;10058.4;False;213.17;199.75;0.0;;9906.0;1000;False;0
a5d28e;UAL1192 ;United States;1677688588.0;1677688588;-91.8057;29.5448;10058.4;False;270.51;103.64;0.0;;10500.36;;False;0
3c65d7;DLH96N  ;Germany;1677688588.0;1677688588;10.3039;47.6499;5829.3;False;179.45;59.32;-6.18;;5852.16;1000;False;0
4858c7;AGR1000 ;Kingdom of the Netherlands;1677688588.0;1677688588;6.8791;49.8421;10058.4;False;210.62;134.9;0.65;;9959.34;1000;False;0
c0226c;WJA2454 ;Canada;1677688581.0;1677688588;-100.2595;36.7362;10668.0;False;194.47;180.45;0.0;;10721.34;;False;0
e80246;LAN9956 ;Chile;1677688587.0;1677688587;-78.0063;-11.3918;11590.02;False;229.62;347.05;0.0;;;;False;0
a04424;SKW5264 ;United States;1677688289.0;1677688290;-116.6809;36.7585;10363.2;False;208.09;308.17;0.0;;10043.16;;False;0
861f66;JAL726  ;Japan;1677688587.0;1677688587;114.7655;4.2908;10675.62;False;236.85;37.14;0.0;;11376.66;;False;0
ae012e;PAT104  ;United States;1677688588.0;1677688588;-93.1549;33.0151;11582.4;False;167.37;219.51;0.0;;11925.3;5651;False;0
a95234;;United States;1677688570.0;1677688570;-71.3862;41.9093;670.56;False;80.99;51.97;0.33;;670.56;;False;0
505dc2;TTJ777  ;Slovakia;1677688588.0;1677688588;4.9416;49.3536;11346.18;False;205.19;72.79;6.18;;11201.4;1000;False;0
a127c5;N1738C  ;United States;1677688587.0;1677688587;-96.9888;30.5709;2476.5;False;49.05;279.66;-1.63;;2522.22;7023;False;0
a247a2;N246PV  ;United States;1677688587.0;1677688588;12.1186;48.5727;1173.48;False;102.57;255.48;-5.85;;1226.82;5172;False;0
3c5ef5;GWI2GH  ;Germany;1677688286.0;1677688296;7.1231;50.8815;;True;6.69;258.75;;;;4162;False;0
44025d;OEKFA   ;Austria;1677688565.0;1677688572;13.9041;48.3098;944.88;False;64.83;125.96;0.98;;1043.94;;False;0
3c65ca;DLH52T  ;Germany;1677688587.0;1677688587;-8.7071;41.3489;1409.7;False;130.96;349.13;17.56;;1485.9;;False;0
a41412;DAL2107 ;United States;1677688563.0;1677688563;-108.6774;35.3475;9144.0;False;166.67;237.09;-0.33;;9029.7;;False;0
a5de70;N4777H  ;United States;1677688587.0;1677688587;-89.7774;43.2277;609.6;False;55.0;352.48;0.65;;502.92;;False;0
a1c771;N2133J  ;United States;1677688407.0;1677688429;-87.2143;39.2297;1066.8;False;65.15;338.7;-3.25;;975.36;;False;0
0c4184;;Dominican Republic;;1677688569;;;;False;244.58;69.05;9.1;;;;False;0
adda5d;TG61    ;United States;1677688587.0;1677688588;-104.3269;38.2397;1859.28;False;58.89;252.2;-0.65;;1790.7;;False;0
a94b0b;UAL2145 ;United States;1677688570.0;1677688570;-122.3788;37.6166;;True;11.32;196.88;;;;;False;0
44020a;;Austria;1677688549.0;1677688558;8.5694;50.0486;;True;0.0;295.31;;;;;False;0
a091d5;DAL1034 ;United States;1677688587.0;1677688587;-102.9431;41.6298;10058.4;False;289.27;70.79;0.0;;9814.56;;False;0
a71e6f;N558PG  ;United States;1677688567.0;1677688587;-80.8114;34.2399;2415.54;False;74.99;255.3;0.0;;2491.74;;False;0
a72567;N56JP   ;United States;1677688587.0;1677688587;-93.2402;44.88;350.52;False;59.13;169.47;0.33;;;;False;0
7c48c8;TFX203  ;Australia;1677688587.0;1677688588;149.1381;-33.065;10668.0;False;232.96;37.55;0.0;;11071.86;3060;False;0
a58267;EJA454  ;United States;1677688588.0;1677688588;-83.7863;29.7704;12496.8;False;228.08;165.9;-0.33;;12999.72;1773;False;0
440209;;Austria;1677688457.0;1677688457;7.1534;43.5685;601.98;False;80.49;355.6;-3.9;;640.08;;False;0
a4ab79;BXR1948 ;United States;1677688373.0;1677688376;-122.2949;40.5041;121.92;False;29.84;0.99;-0.65;;129.54;;False;0
acd47e;ASA39   ;United States;1677688581.0;1677688587;-90.0357;44.7475;10972.8;False;192.2;280.8;0.0;;10683.24;3645;False;0
a1b422;HAL69   ;United States;1677688496.0;1677688496;-122.1845;33.8993;10378.44;False;207.9;271.42;0.0;;10302.24;;False;0
ac2f18;SWA1258 ;United States;1677688587.0;1677688588;-78.9869;39.9019;6096.0;False;174.67;297.92;0.0;;6103.62;;False;0
a28434;N261RJ  ;United States;1677688587.0;1677688587;-70.7475;41.8208;792.48;False;89.45;139.9;-0.65;;815.34;;False;0
a114f4;AAL2846 ;United States;1677688588.0;1677688588;-100.0344;33.6889;10363.2;False;185.66;289.59;0.0;;10553.7;;False;0
a94b29;UAL2190 ;United States;1677688588.0;1677688588;-94.4602;43.1006;10607.04;False;184.32;288.89;3.25;;10370.82;;False;0
a5958c;SWA1870 ;United States;1677688588.0;1677688588;-122.8864;42.5683;9448.8;False;307.71;178.75;0.0;;9334.5;;False;0
46b821;AEE3EM  ;Greece;1677688583.0;1677688588;-3.3191;40.7897;4168.14;False;130.29;40.36;14.31;;4160.52;;False;0
a70b2f;GJS4400 ;United States;1677688587.0;1677688588;-76.9331;43.0936;11582.4;False;172.37;271.03;0.0;;11452.86;1341;False;0
46b825;AEE530  ;Greece;1677688387.0;1677688388;8.5686;50.0476;;True;0.0;295.31;;;;1753;False;0
46b823;AEE753  ;Greece;1677688588.0;1677688588;15.0552;53.9347;9928.86;False;236.74;153.82;1.95;;9982.2;4561;False;0
46b828;AEE4CA  ;Greece;1677688586.0;1677688588;9.1177;45.1295;9745.98;False;241.93;307.92;0.0;;9593.58;5531;False;0
a71225;N555BP  ;United States;1677688587.0;1677688588;-72.4495;41.6286;1287.78;False;80.49;254.81;-2.28;;1219.2;;False;0
a915cf;PDT5946 ;United States;1677688588.0;1677688588;-76.159;36.9672;8839.2;False;227.78;22.86;0.0;;9006.84;3104;False;0
46b827;AEE6MS  ;Greece;1677688587.0;1677688588;5.555;52.1145;3787.14;False;192.57;125.43;13.98;;3855.72;0160;False;0
a1c740;N21315  ;United States;1677688587.0;1677688587;-86.4647;36.7397;2156.46;False;72.53;31.66;0.0;;2141.22;1542;False;0
a71e92;EJA558  ;United States;1677688587.0;1677688587;-80.3602;32.9318;11887.2;False;247.38;45.67;-0.33;;12298.68;;False;0
a3072e;N2943Y  ;United States;1677688588.0;1677688588;-82.1784;36.0892;4251.96;False;59.38;184.97;0.0;;4320.54;;False;0
abd9b6;SWA1069 ;United States;1677688588.0;1677688588;-86.9945;36.242;2575.56;False;159.51;9.28;15.28;;2240.28;;False;0
c02e92;JZA636  ;Canada;1677688587.0;1677688588;-73.7671;41.4792;3108.96;False;150.55;186.08;-5.2;;3086.1;0616;False;0
a785fd;JIA5480 ;United States;1677688588.0;1677688588;-82.4449;42.1426;5349.24;False;227.54;100.42;10.4;;5288.28;7452;False;0
c02e94;JZA790  ;Canada;1677688588.0;1677688588;-80.3649;43.4598;2979.42;False;146.14;77.19;-3.58;;2872.74;4007;False;0
51110a;SAS177  ;Estonia;1677688345.0;1677688352;12.9688;56.225;419.1;False;69.86;316.19;-4.23;;548.64;0276;False;0
aa3ce7;EJA759  ;United States;1677688588.0;1677688588;-117.8008;33.4849;2705.1;False;152.38;114.75;15.28;;2606.04;;False;0
0d0ac7;LET6054 ;Mexico;1677688469.0;1677688472;-100.213;24.9747;9136.38;False;201.04;176.33;6.5;;9662.16;;False;0
a82b49;N62508  ;United States;1677688588.0;1677688588;-83.2294;40.1985;2773.68;False;59.87;310.12;-1.95;;2743.2;5747;False;0
a7e8fa;N609DA  ;United States;1677688587.0;1677688588;-81.6415;28.7776;1188.72;False;65.01;129.86;1.3;;1257.3;;False;0
a247f0;SKW3548 ;United States;1677688587.0;1677688588;-117.8075;33.5953;5669.28;False;233.89;100.52;5.2;;5532.12;;False;0
0c4156;HI1060  ;Dominican Republic;1677688587.0;1677688588;-68.8329;18.3961;7658.1;False;166.95;99.58;6.83;;8100.06;;False;0
0d0abd;AMX646  ;Mexico;1677688588.0;1677688588;-116.8451;33.1609;6454.14;False;150.05;280.27;-7.48;;6324.6;;False;0
0c414a;HI1001  ;Dominican Republic;1677688587.0;1677688587;-66.0822;32.0217;12496.8;False;290.73;149.71;0.0;;12816.84;;False;0
a94b02;UAL2693 ;United States;1677688586.0;1677688588;-82.0635;31.454;10591.8;False;228.99;25.13;-5.2;;11033.76;;False;0
ac2f37;SWA905  ;United States;1677688548.0;1677688548;-82.5299;27.9734;;True;5.66;11.25;;;;;False;0
aaf60a;SKW3807 ;United States;1677688588.0;1677688588;-74.7204;40.8125;1828.8;False;150.25;91.18;-5.2;;1798.32;5714;False;0
a29748;SWA2034 ;United States;1677688588.0;1677688588;-82.0907;38.8704;9136.38;False;241.57;44.14;-4.55;;9243.06;;False;0
c082c8;RAG200  ;Canada;1677688576.0;1677688580;-72.5108;47.5296;9425.94;False;191.46;358.31;3.58;;9037.32;;False;0
a08acb;RPA4623 ;United States;1677688588.0;1677688588;-82.7932;39.9868;685.8;False;85.62;318.17;-1.63;;624.84;;False;0
ae61fc;KING79  ;United States;1677688587.0;1677688587;-72.5637;40.915;388.62;False;92.09;340.76;6.83;;396.24;;False;0
a1775f;DAL310  ;United States;1677688547.0;1677688547;-122.2996;47.4387;;True;0.0;11.25;;;;;False;0
a70b4d;N553HP  ;United States;1677688587.0;1677688587;-121.5123;38.7621;2621.28;False;63.64;339.66;0.0;;2453.64;;False;0
a7bbb2;LXJ598  ;United States;1677688587.0;1677688588;-77.5325;35.7225;13708.38;False;225.4;11.72;-0.33;;13997.94;5666;False;0
ae149c;MNTNA62 ;United States;1677688588.0;1677688588;-98.027;27.7673;320.04;False;61.3;267.11;-4.88;;259.08;;False;0
a2ba48;ENY3337 ;United States;1677688587.0;1677688587;-96.9674;33.1765;1859.28;False;103.61;278.85;0.33;;1866.9;;False;0
8014a1;GOW398  ;India;1677688299.0;1677688299;77.6681;13.2074;952.5;False;64.31;90.46;-3.25;;952.5;;False;0
a3a4cb;N334BG  ;United States;1677688510.0;1677688582;-83.3624;40.2121;1706.88;False;75.46;116.74;-0.98;;1638.3;;False;0
a2e77f;N2866R  ;United States;1677688586.0;1677688587;-75.0807;40.7895;1310.64;False;68.57;242.28;-1.63;;1264.92;;False;0
a1515b;AAL1094 ;United States;1677688588.0;1677688588;-81.3504;32.786;9745.98;False;219.07;192.34;0.0;;10111.74;;False;0
a28484;UPS2785 ;United States;1677688588.0;1677688588;-96.3163;34.2007;11201.4;False;275.38;33.96;9.43;;11437.62;;False;0
ab0dc9;N811HG  ;United States;1677688571.0;1677688571;-121.93;37.359;;True;5.66;140.62;;;;;False;0
800db8;IAD330  ;India;1677688456.0;1677688497;77.0792;28.5443;160.02;False;72.99;103.45;-0.98;;228.6;;False;0
a1ad90;VTE207  ;United States;1677688588.0;1677688588;-74.927;38.8989;9448.8;False;235.59;26.73;-0.65;;9502.14;;False;0
4cc1e9;TFSPY   ;Iceland;1677688556.0;1677688587;-21.9644;64.1344;-144.78;False;23.25;114.86;-1.63;;99.06;;False;0
a4bdd5;N4040   ;United States;1677688587.0;1677688588;-122.1081;37.6666;274.32;False;37.05;91.59;-2.6;;220.98;;False;0
800daf;VTI798  ;India;1677688587.0;1677688587;77.2828;28.401;3657.6;False;123.15;288.51;0.33;;3817.62;;False;0
e0b20f;FBZ5161 ;Argentina;1677688349.0;1677688349;-58.4098;-34.561;;True;1.8;56.25;;;;;False;0
aaedb4;N803HC  ;United States;1677688588.0;1677688588;-94.3024;37.2247;6400.8;False;145.7;92.23;0.33;;6461.76;1144;False;0
3e3e7c;JKH2B   ;Germany;1677688587.0;1677688588;1.2015;51.1355;11887.2;False;180.68;91.96;0.0;;11818.62;4726;False;0
ad071d;ENY3872 ;United States;1677688585.0;1677688585;-87.9009;41.9674;;True;9.77;90.0;;;;2456;False;0
800dba;IGO6103 ;India;1677688587.0;1677688587;76.2823;23.9591;8252.46;False;204.9;200.12;-8.13;;8618.22;;False;0
343194;VLG7827 ;Spain;1677688588.0;1677688588;2.1302;41.3148;144.78;False;62.63;245.75;-3.58;;213.36;;False;0
8014b2;IGO2245 ;India;1677688587.0;1677688588;77.8884;23.8326;11582.4;False;186.13;240.53;0.0;;12062.46;;False;0
7c7cc6;HM5     ;Australia;1677688401.0;1677688428;145.103;-37.1407;929.64;False;76.12;13.28;-0.98;;944.88;0045;False;0
885223;THA349  ;Thailand;1677688545.0;1677688548;74.5397;31.3745;12192.0;False;229.59;313.82;-0.33;;12451.08;;False;0
4a09b1;AEZ9846 ;Romania;1677688587.0;1677688587;10.2456;45.5449;6400.8;False;151.64;107.57;0.0;;6347.46;6336;False;0
a63a0f;N500BF  ;United States;1677688357.0;1677688362;-80.3128;25.8024;38.1;False;66.97;86.92;-4.88;;68.58;;False;0
c0481b;ROU1740 ;Canada;1677688588.0;1677688588;-80.5283;27.7753;10972.8;False;252.8;170.04;0.0;;11521.44;;False;0
c0481c;ROU1798 ;Canada;1677688588.0;1677688588;-82.9644;30.9339;11590.02;False;211.25;205.38;0.0;;12070.08;;False;0
ad0725;AAL1388 ;United States;1677688588.0;1677688588;-112.3972;36.1355;9403.08;False;205.55;183.01;-7.15;;9166.86;;False;0
a4142f;MMY48   ;United States;1677688587.0;1677688587;-122.16;40.621;1386.84;False;43.52;173.21;-0.33;;1318.26;;False;0
a95da0;SIL95   ;United States;1677688587.0;1677688587;-87.8969;30.7558;5486.4;False;116.04;265.93;-0.33;;5715.0;0111;False;0
8014ae;VTI754  ;India;1677688588.0;1677688588;76.9062;28.5811;952.5;False;87.34;103.63;-3.25;;1005.84;;False;0
402b1e;GBONW   ;United Kingdom;1677688586.0;1677688587;-2.5202;53.5698;472.44;False;30.83;25.71;0.0;;624.84;;False;0
a00929;RPA4539 ;United States;1677688566.0;1677688566;-78.7767;35.8925;;True;4.89;317.81;;;;;False;0
a6a425;NKS1046 ;United States;1677688106.0;1677688429;-92.5713;29.462;9761.22;False;149.68;304.07;-7.15;;9875.52;;False;0
a39113;EDV4633 ;United States;1677688284.0;1677688284;-73.8642;40.7712;;True;1.54;137.81;;;;;False;0
393322;AFR21ZN ;France;1677688587.0;1677688587;-0.4189;44.7221;3124.2;False;145.22;261.24;-4.88;;3101.34;1000;False;0
a6b753;N5316E  ;United States;1677688580.0;1677688583;-81.6953;35.8329;2377.44;False;64.23;229.55;-0.65;;2423.16;;False;0
ad4db3;N9563A  ;United States;1677688573.0;1677688587;-74.3168;41.1339;419.1;False;40.04;317.08;-1.95;;426.72;1200;False;0
a83dc1;PDT5914 ;United States;1677688587.0;1677688587;-77.274;37.4826;525.78;False;99.07;94.47;8.13;;541.02;;False;0
4aca84;NSZ3239 ;Sweden;1677688588.0;1677688588;11.5156;58.6111;9136.38;False;180.36;351.8;-4.55;;9212.58;1556;False;0
a69aaa;N52436  ;United States;1677688521.0;1677688521;-112.2915;33.5354;;True;0.45;59.06;;;;;False;0
a857cf;N637AT  ;United States;1677688588.0;1677688588;-81.3026;30.3413;11269.98;False;178.93;13.64;0.0;;11788.14;;False;0
a42761;N367MA  ;United States;1677688587.0;1677688587;-95.4231;41.1628;944.88;False;44.29;30.74;0.98;;876.3;;False;0
a64d4d;JBU377  ;United States;1677688588.0;1677688588;-74.5037;43.2424;9753.6;False;162.47;278.93;0.0;;9585.96;1416;False;0
a63a26;N500CD  ;United States;1677688587.0;1677688588;-103.8896;32.9834;11582.4;False;129.53;300.03;0.0;;11788.14;;False;0
a1512f;SKW3355 ;United States;1677688577.0;1677688586;-120.4471;47.0183;5158.74;False;186.28;118.9;-0.33;;4983.48;;False;0
5110e2;SAS2751 ;Estonia;1677688586.0;1677688587;18.3006;53.1777;10668.0;False;229.94;125.25;0.0;;10668.0;4552;False;0
a0a798;N141NE  ;United States;1677688587.0;1677688587;-70.8768;42.1782;944.88;False;52.78;353.84;3.25;;929.64;;False;0
7cf9d4;BLKT61  ;Australia;1677688588.0;1677688588;114.7391;-29.6471;9144.0;False;229.06;178.07;0.0;;9616.44;;False;0
5110e8;SAS1667 ;Estonia;1677688588.0;1677688588;12.6745;55.4672;3223.26;False;101.11;220.25;6.18;;3307.08;5660;False;0
800da3;SEJ025  ;India;1677688587.0;1677688587;74.4424;28.6179;9753.6;False;205.48;263.68;0.0;;10020.3;;False;0
ace731;N930RS  ;United States;1677688586.0;1677688588;-91.8224;36.9586;8839.2;False;142.68;162.15;0.0;;8983.98;;False;0
a22ded;N24CW   ;United States;1677688588.0;1677688588;-86.8317;36.3515;845.82;False;82.6;193.69;0.0;;807.72;;False;0
c81d80;ANZ7    ;New Zealand;1677688587.0;1677688587;175.6433;-35.8359;6492.24;False;195.35;207.44;-8.78;;6766.56;;False;0
a63a28;N500CF  ;United States;1677688588.0;1677688588;-82.4598;25.9244;9448.8;False;272.81;88.05;0.65;;9989.82;;False;0
a91700;NKS1611 ;United States;1677688456.0;1677688456;-80.8224;25.9416;1691.64;False;145.31;65.98;-4.55;;1813.56;;False;0
a3f473;JBU340  ;United States;1677688588.0;1677688588;-78.8388;35.7705;10668.0;False;251.98;23.84;-0.33;;10942.32;6776;False;0
a52137;N43EP   ;United States;1677688588.0;1677688588;-76.6696;38.449;12192.0;False;180.74;189.01;0.0;;12336.78;7312;False;0
a63a27;N500CE  ;United States;1677688587.0;1677688588;-80.6524;37.0811;9761.22;False;176.11;182.51;0.98;;9982.2;;False;0
a65454;DAL523  ;United States;1677688587.0;1677688587;-92.7804;29.8232;9144.0;False;210.53;285.16;0.0;;9563.1;;False;0
a7bd16;N598WC  ;United States;1677688588.0;1677688588;-109.2788;35.6518;12192.0;False;206.87;297.71;0.33;;12100.56;;False;0
a42750;HPJ367  ;United States;1677688575.0;1677688575;-82.6906;27.9229;;True;2.57;171.56;;;;;False;0
a27d5b;N26HH   ;United States;1677688588.0;1677688588;-93.2632;35.3844;11308.08;False;204.45;114.37;0.0;;11544.3;;False;0
a3ed91;AAL2114 ;United States;1677688311.0;1677688311;-105.3846;32.0687;8534.4;False;169.08;261.43;0.0;;8694.42;;False;0
ac7103;AAL1279 ;United States;1677688588.0;1677688588;-96.7374;36.1159;7315.2;False;200.3;210.06;0.0;;7437.12;6672;False;0
a234ef;ENY4136 ;United States;1677688587.0;1677688588;-110.6709;32.4613;8534.4;False;174.95;283.26;-0.33;;8519.16;;False;0
a39d57;N332BA  ;United States;1677688588.0;1677688588;-122.0266;38.6646;1996.44;False;30.37;349.26;0.0;;1897.38;;False;0
a5d1a0;CXK121  ;United States;1677688587.0;1677688587;-74.4799;39.8088;495.3;False;44.83;86.71;0.98;;495.3;;False;0
a28459;AMF147  ;United States;1677688587.0;1677688587;-85.14;43.2909;2796.54;False;112.05;143.02;0.0;;2667.0;;False;0
34448d;IBS39RC ;Spain;1677688587.0;1677688588;-9.9666;36.7278;10363.2;False;245.7;41.26;0.0;;10561.32;4466;False;0
ae270a;C2312   ;United States;1677688587.0;1677688588;-80.1798;25.9302;403.86;False;67.91;270.43;-0.33;;441.96;;False;0
800db2;IGO7364 ;India;1677688340.0;1677688340;78.6447;10.7589;434.34;False;62.15;83.35;-4.23;;571.5;;False;0
4008f1;BAW750P ;United Kingdom;1677688588.0;1677688588;3.246;48.5356;8839.2;False;202.46;93.06;0.0;;8717.28;6315;False;0
a1ad5a;SKW5217 ;United States;1677688587.0;1677688588;-96.0746;38.6423;7292.34;False;178.86;238.05;-7.15;;7261.86;;False;0
a857c2;PDT6003 ;United States;1677688587.0;1677688587;-77.4047;41.0653;6705.6;False;204.23;355.96;-0.33;;6675.12;;False;0
a39107;;United States;1677688471.0;1677688471;-89.9136;38.747;822.96;False;59.54;50.26;-0.33;;723.9;;False;0
8014e5;IGO6622 ;India;1677688588.0;1677688588;78.3788;15.3604;10675.62;False;216.53;188.75;0.0;;11254.74;;False;0
a3f401;DAL500  ;United States;1677688587.0;1677688587;-102.0456;35.95;10058.4;False;289.53;85.41;0.0;;10111.74;;False;0
a27191;CXK278  ;United States;1677688588.0;1677688588;-80.4976;35.2197;853.44;False;68.05;136.53;0.65;;876.3;;False;0
8014e8;IGO6246 ;India;1677688586.0;1677688587;78.6866;26.2885;11582.4;False;205.7;312.67;0.0;;11971.02;;False;0
758322;CEB556  ;Philippines;1677688587.0;1677688587;122.211;12.8476;10142.22;False;238.75;325.18;-14.31;;10927.08;;False;0
3c5efa;EWG86GR ;Germany;1677688581.0;1677688586;9.1929;48.6888;;True;0.0;345.94;;;;0130;False;0
c07071;PSC582  ;Canada;1677688573.0;1677688573;-71.8097;46.2064;3596.64;False;127.0;223.52;0.0;;3436.62;;False;0
8014dc;;India;;1677688580;;;;False;212.99;283.83;0.0;;;;False;0
a189b4;N199BA  ;United States;1677688587.0;1677688588;-85.3297;37.1884;13716.0;False;178.15;250.78;0.0;;13952.22;1612;False;0
8014dd;VTI818  ;India;1677688586.0;1677688588;77.2633;27.3721;6637.02;False;219.67;0.13;-4.88;;6896.1;;False;0
8014da;VTI546  ;India;1677688365.0;1677688365;85.7229;20.2182;3314.7;False;157.88;315.26;6.18;;3451.86;1431;False;0
3c5eef;EWG4CJ  ;Germany;1677688588.0;1677688588;9.8818;53.7125;1577.34;False;116.05;255.1;18.86;;1676.4;1360;False;0
3c5eee;EWG7PY  ;Germany;1677688586.0;1677688588;3.2368;51.0687;10058.4;False;206.55;100.33;0.0;;9959.34;2240;False;0
8014de;IGO2518 ;India;1677688587.0;1677688587;73.7772;23.2702;10668.0;False;250.48;20.18;0.33;;11087.1;;False;0
471f8b;WZZ232  ;Hungary;1677688588.0;1677688588;27.6807;45.9053;10355.58;False;206.13;168.05;5.2;;10325.1;;False;0
3c65da;DLH4UL  ;Germany;1677688588.0;1677688588;11.8094;48.366;525.78;False;70.85;84.17;13.98;;594.36;0610;False;0
ac2dea;AAL2454 ;United States;1677688587.0;1677688587;-80.3613;38.5661;9753.6;False;177.36;273.83;0.0;;9890.76;;False;0
344485;SWT132  ;Spain;1677688587.0;1677688587;-10.0712;38.642;5494.02;False;101.28;249.17;1.63;;5577.84;3336;False;0
a66726;N511WM  ;United States;1677688588.0;1677688588;-84.3765;40.8666;4922.52;False;92.81;217.57;0.0;;4892.04;;False;0
accd23;N924BD  ;United States;1677688587.0;1677688587;-98.2132;40.5176;11582.4;False;155.11;249.82;0.0;;11460.48;;False;0
4c49e2;PNC3T   ;Serbia;1677688588.0;1677688588;20.4386;44.6434;4602.48;False;188.73;301.74;-15.28;;4640.58;;False;0
a40d8d;DAL806  ;United States;1677688586.0;1677688587;-70.8856;42.3778;739.14;False;127.79;76.97;14.31;;739.14;;False;0
a0b9c7;N146JE  ;United States;1677688588.0;1677688588;-95.3667;30.7168;5379.72;False;182.82;348.31;8.78;;5593.08;4334;False;0
ad9d31;N9766Z  ;United States;1677688587.0;1677688587;-122.2574;47.7031;220.98;False;47.24;141.63;0.65;;220.98;;False;0
8014ed;VTI809  ;India;1677688588.0;1677688588;78.1977;14.2665;9189.72;False;229.48;185.53;-10.08;;9700.26;;False;0
5110f3;SAS2625 ;Estonia;1677688587.0;1677688587;17.9239;59.6485;;True;1.03;191.25;;;;;False;0
abb440;UAL1330 ;United States;1677688570.0;1677688570;-79.8072;33.21;7338.06;False;204.17;211.61;-4.88;;7673.34;;False;0
e492aa;AZU4342 ;Brazil;1677688264.0;1677688500;-60.7621;-11.8272;11582.4;False;237.81;312.28;-0.65;;12329.16;;False;0
471f9a;WZZ1562 ;Hungary;1677688587.0;1677688588;16.536;44.6042;10668.0;False;237.42;20.95;0.0;;10584.18;1271;False;0
a9a266;N72NG   ;United States;1677688587.0;1677688588;-116.8997;32.7898;1264.92;False;101.19;191.14;0.0;;1203.96;;False;0
