AirportCode;CityCode;CountryCode;LocationType;UtcOffset;TimeZoneId;Position.Coordinate.Latitude;Position.Coordinate.Longitude;Names.Name.@LanguageCode;Names.Name.$
OVL;OVL;CL;Airport;-04:00;America/Santiago;-30.4;-71.2;EN;Ovalle El Tuqui
OVO;OVI;ES;Bus Station;+01:00;Europe/Madrid;43.3694;-5.8508;EN;Oviedo Bus Station
OVR;OVR;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-36.8889;-60.2278;EN;Olavarria
OVS;OVS;RU;Airport;+05:00;Asia/Yekaterinburg;61.3253;63.6036;EN;Sovetsky
OWA;OWA;US;Airport;-06:00;America/Chicago;44.1167;-93.25;EN;Owatonna Degner Regional
OWB;OWB;US;Airport;-06:00;America/Chicago;37.74;-87.1669;EN;Owensboro
OWD;OWD;US;Airport;-05:00;America/New_York;42.1917;-71.1761;EN;Norwood Memorial
OWE;OWE;GA;Airport;+01:00;Africa/Libreville;0.2833;9.5;EN;Owendo
OWK;OWK;US;Airport;-05:00;America/New_York;44.7167;-69.8;EN;Norridgewock Central Maine
OXB;OXB;GW;Airport;+00:00;Africa/Bissau;11.8947;-15.6536;EN;Bissau Osvaldo Vieira Intl
OXC;OXC;US;Airport;-05:00;America/New_York;41.4786;-73.1353;EN;Waterbury-Oxford
OXD;OXD;US;Airport;-05:00;America/New_York;39.5;-84.7333;EN;Oxford Miami University
OXF;OXF;GB;Airport;+00:00;Europe/London;51.8369;-1.32;EN;London Oxford
OXO;OXO;AU;Airport;+10:00;Australia/Brisbane;-28.1333;141.5333;EN;Orientos
OXQ;OXF;GB;Rail Station;+00:00;Europe/London;51.7536;-1.2703;EN;Oxford Rail Station
OXR;OXR;US;Airport;-08:00;America/Los_Angeles;34.2;-119.2;EN;Oxnard/Ventura Oxnard Apt
OXY;OXY;AU;Airport;+10:00;Australia/Brisbane;-25.3667;141.4667;EN;Morney
OYA;OYA;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-29.1061;-59.2192;EN;Goya
OYC;OYC;GF;Airport;-03:00;America/Cayenne;3.1728;-52.3375;EN;Camopi
OYE;OYE;GA;Airport;+01:00;Africa/Libreville;1.5431;11.5814;EN;Oyem
OYG;OYG;UG;Airport;+03:00;Africa/Kampala;3.65;31.7167;EN;Moyo
OYK;OYK;BR;Airport;-03:00;America/Araguaina;3.8667;-51.8;EN;Oiapoque
OYL;OYL;KE;Airport;+03:00;Africa/Nairobi;3.4694;39.1019;EN;Moyale
OYN;OYN;AU;Airport;+10:00;Australia/Sydney;-36.9319;142.3167;EN;Ouyen
OYO;OYO;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-38.3667;-60.25;EN;Tres Arroyos
OYP;OYP;GF;Airport;-03:00;America/Cayenne;3.9;-51.8;EN;St-Georges (Oyapock)
OYS;OYS;US;Airport;-08:00;America/Los_Angeles;37.85;-119.55;EN;Yosemite National Park
OZA;OZA;US;Airport;-06:00;America/Chicago;30.7;-101.2;EN;Ozona Municipal
OZC;OZC;PH;Airport;+08:00;Asia/Manila;8.1786;123.8417;EN;Ozamiz Labo
OZG;OZG;MA;Airport;+01:00;Africa/Casablanca;30.2639;-5.8531;EN;Zagora
OZH;OZH;UA;Airport;+02:00;Europe/Zaporozhye;47.8669;35.3156;EN;Zaporozhye
OZI;OZI;ES;Rail Station;+01:00;Europe/Madrid;37.05;-4.7;EN;Bobadilla Rail Station
OZL;OZL;ES;Harbour;+00:00;Atlantic/Canary;29.2231;-13.4522;EN;Orzola Ferry Port
OZP;OZP;ES;Airport;+01:00;Europe/Madrid;37.175;-5.6158;EN;Moron Air Base
OZR;OZR;US;Airport;-06:00;America/Chicago;31.4333;-85.6167;EN;Fort Rucker/Ozark Cairns Aaf
OZU;OZU;ES;Rail Station;+01:00;Europe/Madrid;37.5833;-4.6333;EN;Montilla Rail Station
OZZ;OZZ;MA;Airport;+01:00;Africa/Casablanca;30.9392;-6.9094;EN;Ouarzazate
PAA;PAA;MM;Airport;+06:30;Asia/Yangon;16.8939;97.675;EN;Pa-An
PAB;PAB;IN;Airport;+05:30;Asia/Kolkata;22.0;82.0667;EN;Bilaspur
PAC;PTY;PA;Airport;-05:00;America/Panama;8.9733;-79.5556;EN;Panama City Marcos A.Gelabert Intl
PAD;PAD;DE;Airport;+01:00;Europe/Berlin;51.6142;8.6164;EN;Paderborn/Lippstadt
PAE;PAE;US;Airport;-08:00;America/Los_Angeles;47.9194;-122.2836;EN;Everett Snohomish County
PAF;PAF;UG;Airport;+03:00;Africa/Kampala;2.2008;31.5517;EN;Pakuba
PAG;PAG;PH;Airport;+08:00;Asia/Manila;7.83;123.4611;EN;Pagadian
PAH;PAH;US;Airport;-06:00;America/Chicago;37.0603;-88.7731;EN;Paducah
PAI;PAI;KH;Airport;+07:00;Asia/Phnom_Penh;12.85;102.5833;EN;Pailin
PAJ;PAJ;PK;Airport;+05:00;Asia/Karachi;33.9139;70.0833;EN;Para Chinar
PAK;PAK;US;Airport;-10:00;Pacific/Honolulu;21.9167;-159.5833;EN;Hanapepe Port Allen
PAL;PAL;CO;Airport;-05:00;America/Bogota;5.4833;-74.65;EN;Palanquero German Olano Moreno Ab
PAM;ECP;US;Airport;-06:00;America/Chicago;30.2119;-85.6822;EN;Panama City Tyndall Afb
PAN;PAN;TH;Airport;+07:00;Asia/Bangkok;6.7833;101.1667;EN;Pattani
PAO;PAO;US;Airport;-08:00;America/Los_Angeles;37.4617;-122.1158;EN;Palo Alto Santa Clara County
PAP;PAP;HT;Airport;-05:00;America/Port-au-Prince;18.58;-72.2925;EN;Port Au Prince Toussaint Louverture
PAQ;PAQ;US;Airport;-09:00;America/Anchorage;61.6;-149.1167;EN;Palmer Palmer Municipal
PAS;PAS;GR;Airport;+02:00;Europe/Athens;37.0103;25.1286;EN;Paros
PAT;PAT;IN;Airport;+05:30;Asia/Kolkata;25.5914;85.0881;EN;Patna
PAU;PAU;MM;Airport;+06:30;Asia/Yangon;21.45;94.5167;EN;Pauk
PAV;PAV;BR;Airport;-03:00;America/Araguaina;-9.4008;-38.2506;EN;Paulo Afonso
PAW;PAW;PG;Airport;+10:00;Pacific/Port_Moresby;-10.5833;151.0833;EN;Pambwa
PAX;PAX;HT;Airport;-05:00;America/Port-au-Prince;19.9333;-72.8417;EN;Port-De-Paix
PAY;PAY;MY;Airport;+08:00;Asia/Kuching;6.0;117.4;EN;Pamol
PAZ;PAZ;MX;Airport;-06:00;America/Mexico_City;20.6019;-97.4631;EN;Poza Rica El Tajin
PBA;BRW;US;Airport;-09:00;America/Anchorage;71.3333;-156.6333;EN;Barrow Point Barrow Apt
PBB;PBB;BR;Airport;-04:00;America/Porto_Velho;-19.6667;-51.1833;EN;Paranaiba
PBC;PBC;MX;Airport;-06:00;America/Mexico_City;19.1581;-98.3714;EN;Puebla
PBD;PBD;IN;Airport;+05:30;Asia/Kolkata;21.6486;69.6572;EN;Porbandar
PBE;PBE;CO;Airport;-05:00;America/Bogota;6.4833;-74.4833;EN;Puerto Berrio
PBF;PBF;US;Airport;-06:00;America/Chicago;34.1833;-91.9333;EN;Pine Bluff Grider Field
PBG;PBG;US;Airport;-05:00;America/New_York;44.6525;-73.4689;EN;Plattsburgh
PBH;PBH;BT;Airport;+06:00;Asia/Thimphu;27.4031;89.4247;EN;Paro International
PBI;PBI;US;Airport;-05:00;America/New_York;26.6831;-80.0956;EN;West Palm Beach
PBJ;PBJ;VU;Airport;+11:00;Pacific/Efate;-16.4319;168.2358;EN;Paama
PBK;PBK;US;Airport;-09:00;America/Anchorage;57.4;-134.2833;EN;Pack Creek
PBL;PBL;VE;Airport;-04:00;America/Caracas;10.4806;-68.0725;EN;Puerto Cabello Bartolome Salom Intl
PBM;PBM;SR;Airport;-03:00;America/Paramaribo;5.4528;-55.1878;EN;Paramaribo Johan A Pengel Intl Apt
PBN;PBN;AO;Airport;+01:00;Africa/Luanda;-10.7167;13.75;EN;Porto Amboim
PBO;PBO;AU;Airport;+08:00;Australia/Perth;-23.1719;117.7467;EN;Paraburdoo
PBP;PBP;CR;Airport;-06:00;America/Costa_Rica;9.8567;-85.3711;EN;Islita
PBQ;PBQ;BR;Airport;-04:00;America/Porto_Velho;-11.6347;-61.1689;EN;Pimenta Bueno
PBR;PBR;GT;Airport;-06:00;America/Guatemala;15.7319;-88.5;EN;Puerto Barrios
PBS;PBS;TH;Off-Line Point;+07:00;Asia/Bangkok;7.9;98.2833;EN;Patong Beach Off-Line Point
PBT;PBT;PY;Airport;-04:00;America/Asuncion;-20.6167;-58.0269;EN;Puerto Leda
PBU;PBU;MM;Airport;+06:30;Asia/Yangon;27.33;97.4264;EN;Putao
PBV;PBV;BR;Airport;-04:00;America/Porto_Velho;-11.5167;-57.3333;EN;Portos Dos Gauchos
PBW;PBW;ID;Airport;+08:00;Asia/Makassar;-8.5833;118.7;EN;Palibelo
PBX;PBX;BR;Airport;-04:00;America/Porto_Velho;-10.8608;-51.6844;EN;Porto Alegre Do Norte Fazenda Piraguass
PBY;PBY;AU;Airport;+10:00;Australia/Brisbane;-20.2833;148.8333;EN;Long Island/Palm Bay Heliport
PBZ;PBZ;ZA;Airport;+02:00;Africa/Johannesburg;-34.0881;23.3267;EN;Plettenberg Bay
PCA;PCA;US;Airport;-09:00;America/Anchorage;58.9058;-157.715;EN;Portage Creek
PCB;PCB;ID;Airport;+07:00;Asia/Pontianak;-6.35;106.7667;EN;Pondok Cabe
PCC;PCC;CO;Airport;-05:00;America/Bogota;1.9167;-75.1667;EN;Puerto Rico
PCD;PCD;US;Airport;-06:00;America/Chicago;43.0167;-91.1167;EN;Prairie Du Chien Municipal
PCE;PSA;IT;Rail Station;+01:00;Europe/Rome;43.7086;10.3986;EN;Pisa Railway Station
PCF;PCF;ZA;Airport;+02:00;Africa/Johannesburg;-26.6681;27.0847;EN;Potchefstroom
PCG;PCG;GT;Airport;-06:00;America/Guatemala;17.2667;-90.2583;EN;Paso Caballos
PCH;PCH;HN;Airport;-06:00;America/Tegucigalpa;15.955;-84.9414;EN;Palacios
PCI;PCI;ES;Rail Station;+01:00;Europe/Madrid;42.0156;-4.5336;EN;Palencia Rail Station
PCJ;PCJ;PY;Airport;-04:00;America/Asuncion;-22.2828;-57.9286;EN;Puerto La Victoria
PCK;PCK;US;Airport;-09:00;America/Anchorage;67.25;-150.2833;EN;Porcupine Creek
PCL;PCL;PE;Airport;-05:00;America/Lima;-8.3781;-74.5742;EN;Pucallpa D. Abenzur Rengifo Intl
PCM;PCM;MX;Airport;-05:00;America/Hermosillo;20.55;-87.1167;EN;Playa Del Carmen
PCN;PCN;NZ;Airport;+12:00;Pacific/Auckland;-41.3472;173.9561;EN;Picton Koromiko
PCO;PCO;MX;Airport;-07:00;America/Mazatlan;23.5833;-109.5;EN;La Ribera Punta Colorada
PCP;PCP;ST;Airport;+00:00;Africa/Sao_Tome;1.6631;7.4117;EN;Principe Island
PCQ;PCQ;LA;Airport;+07:00;Asia/Vientiane;21.6464;101.9;EN;Phongsaly Boun Neua
PCR;PCR;CO;Airport;-05:00;America/Bogota;6.1847;-67.4931;EN;Puerto Carreno German Olano
PCS;PCS;BR;Airport;-03:00;America/Araguaina;-7.0833;-41.4667;EN;Picos
PCT;PCT;US;Airport;-05:00;America/New_York;40.3992;-74.6589;EN;Princeton/Rocky Hill Princeton
PCU;PCU;US;Airport;-06:00;America/Chicago;30.5167;-89.7056;EN;Poplarville Pearl River County
PCV;PCV;MX;Airport;-07:00;America/Mazatlan;27.0833;-112.0;EN;Punta Chivato
PCW;PCW;GB;Rail Station;+00:00;Europe/London;50.3561;-4.7044;EN;Par Rail Station
PDA;PDA;CO;Airport;-05:00;America/Bogota;3.8536;-67.9061;EN;Puerto Inirida Obando
PDB;PDB;US;Airport;-09:00;America/Anchorage;59.7958;-154.1236;EN;Pedro Bay
PDC;PDC;NC;Airport;+11:00;Pacific/Noumea;-21.35;165.0;EN;Mueo
PDD;PDD;MZ;Airport;+02:00;Africa/Maputo;-26.8333;32.8333;EN;Ponta Do Ouro
PDE;PDE;AU;Airport;+09:30;Australia/Adelaide;-26.1333;139.3833;EN;Pandie Pandie
PDF;PDF;BR;Airport;-03:00;America/Araguaina;-17.35;-39.2167;EN;Prado
PDG;PDG;ID;Airport;+07:00;Asia/Pontianak;-0.875;100.3519;EN;Padang Minangkabau
PDI;PDI;PG;Airport;+10:00;Pacific/Port_Moresby;-6.5;147.5833;EN;Pindiu
PDK;ATL;US;Airport;-05:00;America/New_York;33.8833;-84.3;EN;Atlanta De Kalb-Peachtree
PDL;PDL;PT;Airport;-01:00;Atlantic/Azores;37.7411;-25.6978;EN;Ponta Delgada
PDM;PDM;PA;Airport;-05:00;America/Panama;7.5533;-80.0214;EN;Pedasi Capt. J. Montenegro
PDN;PDN;AU;Airport;+09:30;Australia/Adelaide;-35.8;137.2167;EN;Parndana
PDO;PDO;ID;Airport;+07:00;Asia/Pontianak;-3.2833;103.8333;EN;Pendopo
PDP;PDP;UY;Airport;-03:00;America/Montevideo;-34.8569;-55.1008;EN;Punta Del Este Cap Curbelo
PDR;PDR;BR;Airport;-03:00;America/Araguaina;-5.3;-44.4667;EN;Presidente Dutra
PDS;PDS;MX;Airport;-06:00;America/Matamoros;28.6275;-100.5353;EN;Piedras Negras
PDT;PDT;US;Airport;-08:00;America/Los_Angeles;45.6953;-118.8369;EN;Pendleton Eastern Oregon Rgnl
PDU;PDU;UY;Airport;-03:00;America/Montevideo;-32.3667;-58.05;EN;Paysandu Tydeo Larre Borges
PDV;PDV;BG;Airport;+02:00;Europe/Sofia;42.0678;24.8508;EN;Plovdiv Krumovo
PDX;PDX;US;Airport;-08:00;America/Los_Angeles;45.5886;-122.5975;EN;Portland
PDZ;PDZ;VE;Airport;-04:00;America/Caracas;9.9667;-62.2333;EN;Pedernales
PEA;PEA;AU;Airport;+09:30;Australia/Adelaide;-35.7333;137.9333;EN;Penneshaw
PEB;PEB;MZ;Airport;+02:00;Africa/Maputo;-17.25;38.1833;EN;Pebane
PEC;PEC;US;Airport;-09:00;America/Anchorage;57.9578;-136.2306;EN;Pelican
PED;PED;CZ;Airport;+01:00;Europe/Prague;50.0133;15.7386;EN;Pardubice
PEE;PEE;RU;Airport;+05:00;Asia/Yekaterinburg;57.9144;56.0211;EN;Perm
PEF;PEF;DE;Airport;+01:00;Europe/Berlin;54.1667;13.7667;EN;Peenemuende
PEG;PEG;IT;Airport;+01:00;Europe/Rome;43.0972;12.5103;EN;Perugia
PEH;PEH;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-35.8;-61.8833;EN;Pehuajo Comodoro P. Zanni
PEI;PEI;CO;Airport;-05:00;America/Bogota;4.8128;-75.7394;EN;Pereira
PEJ;PEJ;IT;Airport;+01:00;Europe/Rome;41.95;16.0167;EN;Peschiei Heliport
PEK;BJS;CN;Airport;+08:00;Asia/Shanghai;40.08;116.5844;EN;Beijing
PEL;PEL;LS;Airport;+02:00;Africa/Maseru;-30.55;27.9167;EN;Pelaneng
PEM;PEM;PE;Airport;-05:00;America/Lima;-12.6164;-69.2292;EN;Puerto Maldonado Padre Aldamiz Intl
PEN;PEN;MY;Airport;+08:00;Asia/Kuching;5.2972;100.2767;EN;Penang
PEP;PEP;AU;Airport;+09:30;Australia/Darwin;-14.15;130.1;EN;Peppimenarti
PEQ;PEQ;US;Airport;-06:00;America/Chicago;31.3883;-103.5144;EN;Pecos Municipal
PER;PER;AU;Airport;+08:00;Australia/Perth;-31.9403;115.9669;EN;Perth
PES;PES;RU;Airport;+03:00;Europe/Moscow;61.8853;34.1547;EN;Petrozavodsk Besovets
PET;PET;BR;Airport;-03:00;America/Araguaina;-31.7183;-52.3297;EN;Pelotas International
PEU;PEU;HN;Airport;-06:00;America/Tegucigalpa;15.2622;-83.7844;EN;Puerto Lempira
PEV;PEV;HU;Airport;+01:00;Europe/Budapest;45.9894;18.2422;EN;Pecs Pogany
PEW;PEW;PK;Airport;+05:00;Asia/Karachi;33.9939;71.5144;EN;Peshawar
PEX;PEX;RU;Airport;+03:00;Europe/Moscow;65.1194;57.1306;EN;Pechora
PEY;PEY;AU;Airport;+09:30;Australia/Adelaide;-31.9167;133.0167;EN;Penong
PEZ;PEZ;RU;Airport;+03:00;Europe/Moscow;53.1106;45.0214;EN;Penza
PFA;HRB;CN;Airport;+08:00;Asia/Shanghai;45.5992;126.6583;EN;Harbin Pingfang General
PFB;PFB;BR;Airport;-03:00;America/Araguaina;-28.2444;-52.3292;EN;Passo Fundo
PFC;PFC;US;Airport;-08:00;America/Los_Angeles;45.2;-123.95;EN;Pacific City State
PFD;PFD;US;Airport;-09:00;America/Anchorage;57.95;-135.65;EN;Port Frederick
PFE;PFE;ES;Bus Station;+01:00;Europe/Madrid;42.5528;-6.6011;EN;Ponferrada Bus Station
PFJ;PFJ;IS;Airport;+00:00;Atlantic/Reykjavik;65.5558;-23.965;EN;Patreksfjordur
PFL;PRG;CZ;Bus Station;+01:00;Europe/Prague;50.0892;14.4406;EN;Prague Florenc Bus Station
PFM;PFM;CA;Airport;-07:00;America/Whitehorse;55.3908;-111.1206;EN;Primrose
PFN;ECP;US;Airport;-06:00;America/Chicago;30.2289;-85.6828;EN;Panama City Bay (US)
PFO;PFO;CY;Airport;+02:00;Asia/Nicosia;34.7181;32.4858;EN;Paphos
PFQ;PFQ;IR;Airport;+03:30;Asia/Tehran;39.6058;47.8764;EN;Parsabad Moghan
PFR;PFR;CD;Airport;+02:00;Africa/Lubumbashi;-4.3167;20.5667;EN;Ilebo
PFT;CAN;CN;Harbour;+08:00;Asia/Shanghai;23.1075;113.3578;EN;Guangzhou Pazhou Harbour
PGA;PGA;US;Airport;-07:00;America/Phoenix;36.9242;-111.4478;EN;Page
PGB;PGB;PG;Airport;+10:00;Pacific/Port_Moresby;-7.0167;141.55;EN;Pangoa
PGC;PGC;US;Airport;-05:00;America/New_York;39.0;-79.1167;EN;Petersburg Grant County
PGD;PGD;US;Airport;-05:00;America/New_York;26.9178;-81.9953;EN;Punta Gorda
PGE;PGE;PG;Airport;+10:00;Pacific/Port_Moresby;-7.1333;146.15;EN;Yegepa
PGF;PGF;FR;Airport;+01:00;Europe/Paris;42.7408;2.8697;EN;Perpignan
PGG;PGG;BR;Airport;-03:00;America/Araguaina;-6.95;-55.45;EN;Progresso
PGH;PGH;IN;Airport;+05:30;Asia/Kolkata;29.0319;79.4736;EN;Pantnagar
PGI;PGI;AO;Airport;+01:00;Africa/Luanda;-7.35;20.95;EN;Chitato
PGK;PGK;ID;Airport;+07:00;Asia/Pontianak;-2.1636;106.1392;EN;Pangkalpinang Depati Amir
PGL;PGL;US;Airport;-06:00;America/Chicago;30.3833;-88.5;EN;Pascagoula Trent Lott International
PGM;PGM;US;Airport;-09:00;America/Anchorage;59.3497;-151.8311;EN;Port Graham
PGN;PGN;PG;Airport;+10:00;Pacific/Port_Moresby;-6.35;144.1167;EN;Pangia
PGO;PGO;US;Airport;-07:00;America/Denver;37.2667;-107.05;EN;Pagosa Springs Stevens Field
PGP;PGP;ST;Airport;+00:00;Africa/Sao_Tome;0.0333;6.5333;EN;Porto Alegre Heliport
PGQ;PGQ;ID;Airport;+09:00;Asia/Jayapura;0.9178;128.3831;EN;Pekaulang Buli
PGR;PGR;US;Airport;-06:00;America/Chicago;36.05;-90.5;EN;Paragould Kirk Field
PGS;PGS;US;Airport;-07:00;America/Phoenix;35.5333;-113.4167;EN;Peach Springs Grand Canyon Caverns
PGU;PGU;IR;Airport;+03:30;Asia/Tehran;27.3794;52.7378;EN;Asaloyeh
PGV;PGV;US;Airport;-05:00;America/New_York;35.6358;-77.3842;EN;Greenville
PGX;PGX;FR;Airport;+01:00;Europe/Paris;45.1975;0.8153;EN;Perigueux Bassillac
PGZ;PGZ;BR;Airport;-03:00;America/Araguaina;-25.0525;-50.1889;EN;Ponta Grossa A. Amilton Beraldo
PHA;PHA;VN;Airport;+07:00;Asia/Ho_Chi_Minh;11.6167;108.95;EN;Phanrang
PHB;PHB;BR;Airport;-03:00;America/Araguaina;-2.8933;-41.7311;EN;Parnaiba Joao Silva Filho Intl
PHC;PHC;NG;Airport;+01:00;Africa/Lagos;5.0156;6.9497;EN;Port Harcourt
PHD;PHD;US;Airport;-05:00;America/New_York;40.4667;-81.4333;EN;New Philadelphia Harry Clever Field
PHE;PHE;AU;Airport;+08:00;Australia/Perth;-20.3778;118.6264;EN;Port Hedland International
PHF;PHF;US;Airport;-05:00;America/New_York;37.1319;-76.4931;EN;Newport News
PHG;PHC;NG;Airport;+01:00;Africa/Lagos;4.8453;7.0211;EN;Port Harcourt City City
PHH;PHH;VN;Airport;+07:00;Asia/Ho_Chi_Minh;10.9;108.0667;EN;Phanthiet
PHI;PHI;BR;Airport;-03:00;America/Araguaina;-2.5167;-45.0833;EN;Pinheiro
PHJ;NTL;AU;Airport;+10:00;Australia/Sydney;-32.9167;151.7667;EN;Newcastle Harbour Heliport
PHK;PHK;US;Airport;-05:00;America/New_York;26.8167;-80.65;EN;Pahokee Palm Beach County Glades
PHL;PHL;US;Airport;-05:00;America/New_York;39.8719;-75.2411;EN;Philadelphia
PHM;PHM;DE;Airport;+01:00;Europe/Berlin;48.6833;9.0;EN;Boeblingen
PHN;PHN;US;Airport;-05:00;America/New_York;42.9;-82.5333;EN;Port Huron Saint Clair County
PHO;PHO;US;Airport;-09:00;America/Anchorage;68.3489;-166.7994;EN;Point Hope
PHP;PHP;US;Airport;-07:00;America/Denver;44.0333;-101.65;EN;Philip
PHQ;PHQ;AU;Airport;+10:00;Australia/Brisbane;-21.8117;139.9233;EN;Phosphate Hill
PHR;PHR;FJ;Airport;+12:00;Pacific/Fiji;-18.2567;178.05;EN;Pacific Harbour Deuba
PHS;PHS;TH;Airport;+07:00;Asia/Bangkok;16.7831;100.2792;EN;Phitsanulok
PHT;PHT;US;Airport;-06:00;America/Chicago;36.3333;-88.3833;EN;Paris Henry County
PHU;PHU;VN;Airport;+07:00;Asia/Ho_Chi_Minh;11.2986;106.8042;EN;Phuvinh
PHW;PHW;ZA;Airport;+02:00;Africa/Johannesburg;-23.9369;31.1561;EN;Phalaborwa
PHX;PHX;US;Airport;-07:00;America/Phoenix;33.4342;-112.0117;EN;Phoenix
PHY;PHY;TH;Airport;+07:00;Asia/Bangkok;16.6769;101.195;EN;Phetchabun
PHZ;PHZ;TH;Off-Line Point;+07:00;Asia/Bangkok;7.7436;98.7753;EN;Kho Phi Phi Off-Line Point
PIA;PIA;US;Airport;-06:00;America/Chicago;40.6642;-89.6933;EN;Peoria
PIB;LUL;US;Airport;-06:00;America/Chicago;31.4672;-89.3369;EN;Laurel Hattiesburg
PIC;PIC;TC;Airport;-05:00;America/Grand_Turk;21.9167;-71.9833;EN;Pine Cay
PID;NAS;BS;Airport;-05:00;America/Nassau;25.0333;-77.4667;EN;Nassau Paradise Island
PIE;TPA;US;Airport;-05:00;America/New_York;27.9103;-82.6875;EN;Tampa St Petersbrg-Clearwater
PIF;PIF;TW;Airport;+08:00;Asia/Taipei;22.7003;120.4819;EN;Pingtung South
PIG;PIG;BR;Airport;-04:00;America/Porto_Velho;0.7836;-60.0786;EN;Pitinga
PIH;PIH;US;Airport;-07:00;America/Denver;42.9097;-112.5958;EN;Pocatello
PII;FAI;US;Airport;-09:00;America/Anchorage;64.8164;-147.8667;EN;Fairbanks Phillips Field Apt
PIK;GLA;GB;Airport;+00:00;Europe/London;55.5094;-4.5867;EN;Glasgow Prestwick
PIL;PIL;PY;Airport;-04:00;America/Asuncion;-26.85;-58.3167;EN;Pilar Carlos Miguel Jimenez
PIM;PIM;US;Airport;-05:00;America/New_York;32.8333;-84.85;EN;Pine Mountain Harris County
PIN;PIN;BR;Airport;-04:00;America/Porto_Velho;-2.6739;-56.7781;EN;Parintins Julio Belem
PIO;PIO;PE;Airport;-05:00;America/Lima;-13.745;-76.2203;EN;Pisco Renan Elias Olivera
PIP;PIP;US;Airport;-09:00;America/Anchorage;57.5803;-157.5719;EN;Pilot Point Airport
PIQ;PIQ;GY;Airport;-04:00;America/Guyana;5.3333;-60.3333;EN;Pipillipai
PIR;PIR;US;Airport;-06:00;America/Chicago;44.3828;-100.2858;EN;Pierre
PIS;PIS;FR;Airport;+01:00;Europe/Paris;46.5875;0.3067;EN;Poitiers Biard
PIT;PIT;US;Airport;-05:00;America/New_York;40.4914;-80.2328;EN;Pittsburgh
PIU;PIU;PE;Airport;-05:00;America/Lima;-5.2058;-80.6164;EN;Piura G. Concha Iberico Intl
PIV;PIV;BR;Airport;-03:00;America/Araguaina;-17.3389;-44.9333;EN;Pirapora
PIW;PIW;CA;Airport;-06:00;America/Winnipeg;55.5894;-97.1636;EN;Pikwitonei
PIX;PIX;PT;Airport;-01:00;Atlantic/Azores;38.5544;-28.4414;EN;Pico Island
PIZ;PIZ;US;Airport;-09:00;America/Anchorage;69.7328;-163.0053;EN;Point Lay
PJA;PJA;SE;Airport;+01:00;Europe/Stockholm;67.2456;23.0689;EN;Pajala-Yllas
PJB;PJB;US;Airport;-07:00;America/Phoenix;34.2611;-111.3417;EN;Payson
PJC;PJC;PY;Airport;-04:00;America/Asuncion;-22.5525;-55.7039;EN;Pedro Juan Caballero Augusto Roberto Fu
PJG;PJG;PK;Airport;+05:00;Asia/Karachi;26.9544;64.1325;EN;Panjgur
PJI;PJI;CN;Bus Station;+08:00;Asia/Shanghai;34.3611;107.1997;EN;Baoji Bus Station
PJM;PJM;CR;Airport;-06:00;America/Costa_Rica;8.5361;-83.3014;EN;Puerto Jimenez
PJS;PJS;US;Airport;-09:00;America/Anchorage;60.05;-148.0667;EN;Port San Juan
PJZ;PJZ;MX;Airport;-06:00;America/Mexico_City;21.1667;-86.8167;EN;Puerto Juarez
PKA;PKA;US;Airport;-09:00;America/Anchorage;60.7067;-161.7736;EN;Napaskiak
PKB;PKB;US;Airport;-05:00;America/New_York;39.345;-81.4392;EN;Parkersburg Mid-Ohio Valley Regional
PKC;PKC;RU;Airport;+12:00;Asia/Kamchatka;53.1694;158.4508;EN;Petropavlovsk Yelizovo
PKD;PKD;US;Airport;-06:00;America/Chicago;46.9;-95.0667;EN;Park Rapids Municipal-Konshok Field
PKE;PKE;AU;Airport;+10:00;Australia/Sydney;-33.1314;148.2392;EN;Parkes
PKF;PKF;US;Airport;-06:00;America/Chicago;45.9333;-90.4333;EN;Park Falls Municipal
PKG;PKG;MY;Airport;+08:00;Asia/Kuching;4.2447;100.5533;EN;Pangkor
PKH;PKH;GR;Airport;+02:00;Europe/Athens;37.2989;23.1489;EN;Portochelion Kanaris
PKJ;PKJ;GT;Airport;-06:00;America/Guatemala;15.6425;-90.7619;EN;Playa Grande
PKK;PKK;MM;Airport;+06:30;Asia/Yangon;21.3333;95.1;EN;Pakokku
PKL;PKL;NZ;Airport;+12:00;Pacific/Auckland;-36.35;174.15;EN;Pakatoa Island
PKM;PKM;GY;Airport;-04:00;America/Guyana;8.3333;-59.6333;EN;Port Kaituma
PKN;PKN;ID;Airport;+07:00;Asia/Pontianak;-2.7053;111.6733;EN;Pangkalanbun Iskandar
PKO;PKO;BJ;Airport;+01:00;Africa/Porto-Novo;9.3569;2.6092;EN;Parakou
PKP;PKP;PF;Airport;-10:00;Pacific/Tahiti;-14.8094;-138.8128;EN;Puka Puka
PKR;PKR;NP;Airport;+05:45;Asia/Kathmandu;28.2006;83.9814;EN;Pokhara
PKS;PKS;LA;Airport;+07:00;Asia/Vientiane;18.3667;103.65;EN;Paksane
PKT;PKT;AU;Airport;+09:30;Australia/Darwin;-14.25;129.5333;EN;Port Keats
PKU;PKU;ID;Airport;+07:00;Asia/Pontianak;0.4608;101.4444;EN;Pekanbaru
PKV;PKV;RU;Airport;+03:00;Europe/Moscow;57.7839;28.3956;EN;Pskov
